height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.12,2.6,2.41660973353061,0.06,2.250385217149103,0.7903492220173565,0.7922119337871587,2.940771982025365,1.0317267837873216,1.0322144356928857,True,True,62.4
0.04,2.65,2.3710133234639947,0.02,4.147202765058582,0.4671904472613022,0.46835797438076127,5.495830613337169,0.6158902425560187,0.6160556343319601,True,True,63.6
0.06,2.65,2.3710133234639947,0.03,3.4074052685404204,0.5755876337349701,0.5767823698503932,4.456695612141572,0.7496153395256292,0.7498043381182014,True,True,63.6
0.08,2.65,2.3710133234639947,0.04,2.96061172848958,0.6669879031959294,0.6678013243481367,3.8358109010547135,0.8612649146587433,0.8614043587676565,True,True,63.6
0.1,2.65,2.3710133234639947,0.05,2.6536994152019626,0.7475098659374301,0.7475785768300355,3.413098556250303,0.9592458905520436,0.9593497367870253,True,True,63.6
0.12,2.65,2.3710133234639947,0.06,2.426181851830732,0.8203239964998985,0.821329453754922,3.1021248648108166,1.0478004188180106,1.0478783326802021,True,True,63.6
0.04,2.8,2.243994752564138,0.02,3.1620747302332064,0.3192265180392746,0.3209364145428506,3.8634503848979347,0.3882208355025313,0.3884531051342417,True,True,84.0
0.06,2.8,2.243994752564138,0.03,2.9137060588937405,0.4408205991948464,0.44321801742248,3.5629742360378924,0.5361376799310246,0.5366580638299878,True,True,84.0
0.08,2.8,2.243994752564138,0.04,2.6998409929111453,0.5449096105158094,0.5468896515425641,3.2954361293775603,0.6620945885891094,0.6627652235514067,True,True,67.2
0.1,2.8,2.243994752564138,0.05,2.521348036068624,0.6363871233996794,0.637074942300594,3.070206679856581,0.771768397098497,0.7727068398898206,True,True,67.2
0.12,2.8,2.243994752564138,0.06,2.3711956033463193,0.7184213429080806,0.7200677300145517,2.8805143326800065,0.8701680553502595,0.8711496749501761,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,1.8816165615715992,0.16712199549301032,0.1698020259880662,2.111757664932368,0.18843175631344594,0.18878022805592995,True,True,90.0
0.06,3.0,2.0943951023931953,0.03,1.8636877113568608,0.2475615017483533,0.2518630294358979,2.1013267152003436,0.27883206931318627,0.2800180384259661,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,1.8449152105110385,0.3256069215468167,0.3317371515055026,2.090784433792762,0.36686642210108966,0.3692608000217377,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.821431326104086,0.402143348303451,0.40883475635090716,2.0719900083696445,0.4535535602980666,0.45729951850488915,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.7950878212801586,0.47620851973803763,0.4809717209640768,2.0478535801323923,0.5380431616255419,0.5432385679254733,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,1.561804631019751,0.1283021678926809,0.13244891724322122,1.7183334820408485,0.14101229214933397,0.142456714859258,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,1.5571416320485556,0.19095143840808476,0.19844664516770857,1.7207775212149699,0.2078442964565796,0.21102381821156022,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,1.5506934436412871,0.254565365610167,0.2625746755730503,1.720532784239314,0.2756834186312269,0.28091115339884365,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,1.5428626175565798,0.3187700144396926,0.32303976759351544,1.7175822168732324,0.3434345585437313,0.3506024440692412,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,1.5339448688773323,0.3826935137810882,0.38673534978626284,1.7122370544957626,0.4108636186741129,0.4193292019168199,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,1.4122124497447663,0.12027625794945504,0.12103282053996946,1.5782095392259616,0.11927807414096689,0.12247809475920689,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,1.4094263690635018,0.18271066504536593,0.19348659337965718,1.5777222597661313,0.17838534674376272,0.18121008875909858,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,1.4067580962592372,0.24365256793078507,0.26930433561040146,1.575234393338053,0.2373239297815668,0.2379323590983856,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,1.4036644873098063,0.30241720139616934,0.3465301503604316,1.571316327601711,0.2959002091323452,0.2989653196561601,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,1.39992191057722,0.3584756311931235,0.4238006136758319,1.566279474383477,0.35392603724816335,0.3618133152754526,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,1.3734570497274503,0.11974597684274506,0.13851888228479864,1.564475929170813,0.11568944771659388,0.11928128506330163,True,True,79.2
0.06,3.3,1.9039955476301778,0.03,1.3718517595240003,0.17859220937442807,0.2149732327260867,1.5537465719049735,0.17184869783242346,0.17974916213257494,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,1.3697832657626237,0.2344620362236944,0.29120023676157775,1.5448459046123426,0.22714362704958596,0.2403799560487738,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,1.3671482836179376,0.28742705592413853,0.36643920826637644,1.53686505333724,0.28155829468353233,0.300623141677665,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,1.363858302803874,0.337537901272151,0.44023180954365826,1.5292812709604269,0.3351941368996918,0.3602708484204939,True,True,79.2
