height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,3.141,2.0003773661826125,0.02,3.3619555826801495,0.26997210516934145,0.27381269560062665,3.1487549464971827,0.2533288472545485,0.2538291153500489,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,2.7537557071658307,0.33289755595678205,0.34031158329991995,2.605035047678868,0.31492028216130585,0.316070530156539,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,2.388554355358596,0.38739390823288034,0.3962729886785499,2.2767855677331865,0.36766030300551505,0.3694939561335434,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,2.13820513921408,0.4374268961507607,0.44432991645308634,2.0502957354574884,0.41453750346227286,0.41682051998689784,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,1.9526887146842287,0.4846682382084909,0.4860052641403292,1.8814974161717883,0.45721501924333224,0.4596613115200621,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,3.2147377774606856,0.24340428422864252,0.272441732729348,3.1131990369443563,0.23389338437589885,0.23824346615624567,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,2.7450885943516314,0.3221029813810802,0.35062377327040056,2.6587943471014848,0.29937671375322084,0.30497644647588423,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,2.4341162700796333,0.39294177795691226,0.41129460607008106,2.362318247587189,0.3551974884564195,0.360745445744586,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,2.208213166388863,0.4565752454962302,0.45988999757134513,2.1485704021320005,0.4046546841882728,0.4092000494594024,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,2.0342641719610888,0.5142768110392312,0.5285483994130388,1.9846295165850287,0.4493197049874731,0.45203215181393097,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,2.9477791295772535,0.22650820502803315,0.251796472443879,2.8775553802259464,0.20971823853092197,0.21457515981944617,True,True,99.0
0.06,3.3,1.9039955476301778,0.03,2.6139048480114178,0.31442573165545196,0.32756392934528156,2.5498534878172117,0.27971823386206796,0.28396685925141624,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,2.362267136398957,0.3886190491109137,0.3915877660188166,2.3069297372649387,0.33813044624441646,0.3408739782966299,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,2.1678060813358235,0.4536649906762261,0.4753659358352683,2.1208708270491985,0.3892251419146632,0.38950154925746405,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,2.012438156544995,0.5119159149738359,0.5533981902071459,1.972910120494655,0.4351017013611559,0.4378979844034702,True,True,79.2
0.04,3.4,1.8479956785822313,0.02,2.356985691974112,0.1702127691676009,0.19423089853341022,2.3429257408534845,0.16136500257480835,0.16469636589648595,True,True,81.60000000000001
0.06,3.4,1.8479956785822313,0.03,2.2270542182131576,0.2443148554959415,0.2854469887308445,2.209070713641221,0.2277650325970666,0.23397204165668675,True,True,81.60000000000001
0.08,3.4,1.8479956785822313,0.04,2.1044182285237545,0.31048177628442,0.3709210864232692,2.0850758270731675,0.2869187826349552,0.29642754067734656,True,True,81.60000000000001
0.1,3.4,1.8479956785822313,0.05,1.9924371172359434,0.3702844557717555,0.4506038931073977,1.973389505940768,0.33980236227010935,0.35294482175680564,True,True,81.60000000000001
0.12,3.4,1.8479956785822313,0.06,1.8932840336778445,0.43495279507736934,0.5250170157359687,1.8750456330790464,0.3897351481676226,0.404394852384821,True,True,61.2
0.04,3.5,1.7951958020513104,0.02,1.9322239656156586,0.12696335395490882,0.13342347119883102,1.9382731638770834,0.12744387882453628,0.12788205291819693,True,True,84.0
0.06,3.5,1.7951958020513104,0.03,1.8941664599113874,0.18482216216531286,0.19849739844524625,1.895528799626003,0.18447255223391557,0.18659247050531763,True,True,84.0
0.08,3.5,1.7951958020513104,0.04,1.8436465654771252,0.23994039249249935,0.2638543253333868,1.8418597539222974,0.2385949092499834,0.24269024575459439,True,True,84.0
0.1,3.5,1.7951958020513104,0.05,1.789694127678082,0.2918070640859549,0.3284732132503913,1.7858508353964593,0.28949189909621725,0.2958541856269607,True,True,84.0
0.12,3.5,1.7951958020513104,0.06,1.7354907306029344,0.34090651282541173,0.3918157174464498,1.7303939197480687,0.33703558385528115,0.34611660021529767,True,True,84.0
0.04,3.6,1.7453292519943295,0.02,1.7136090300563074,0.1112007857917894,0.11224442864733977,1.72196680235932,0.11145555099999327,0.11200497708421253,True,True,64.8
0.06,3.6,1.7453292519943295,0.03,1.682061192213442,0.15769674834906647,0.16054935400839238,1.6880629219186043,0.15804208746801202,0.15884576643924378,True,True,64.8
0.08,3.6,1.7453292519943295,0.04,1.6488774176153522,0.20264224511404433,0.214575999310577,1.6521292932721896,0.20224069118655139,0.20448990823377605,True,True,86.4
0.1,3.6,1.7453292519943295,0.05,1.6216604856666628,0.24933531097091757,0.2665764983075654,1.6234538940833232,0.2486795729489682,0.2519237471038116,True,True,86.4
0.12,3.6,1.7453292519943295,0.06,1.5922708895815085,0.2955369446591425,0.312561741826189,1.5939142209397439,0.2937923130053049,0.29705186040307224,True,True,64.8
0.04,3.7,1.6981581911296177,0.02,1.526309676310988,0.09361262374404361,0.0957806164458577,1.5363257820633762,0.09490634740219403,0.09619277764746226,True,True,66.6
0.06,3.7,1.6981581911296177,0.03,1.5181982564470615,0.1353262283080684,0.13793848178132875,1.525986123381729,0.13668398169159313,0.13738142363903977,True,True,66.6
0.08,3.7,1.6981581911296177,0.04,1.5064916301054982,0.17692979596590727,0.18116743930313187,1.5126301323276834,0.17789360198884516,0.17789484053196306,True,True,66.6
0.1,3.7,1.6981581911296177,0.05,1.4920060709617777,0.21854939694890127,0.2257734975360749,1.4968762570798768,0.218610424019342,0.21932059735721912,True,True,66.6
0.12,3.7,1.6981581911296177,0.06,1.4755560124746225,0.2591200198545901,0.2697043329204112,1.4794265248802894,0.25865560209655714,0.26011169919682425,True,True,66.6
0.04,3.8,1.6534698176788385,0.02,1.405842842082763,0.08049540282021198,0.08142900067580261,1.4143030860585655,0.0810373369422587,0.08120292083881091,True,True,68.4
0.06,3.8,1.6534698176788385,0.03,1.4051239097873318,0.11748062985348129,0.11907784602233452,1.412893113835105,0.11821408261035542,0.11838266075320678,True,True,68.4
0.08,3.8,1.6534698176788385,0.04,1.4001559307200708,0.1545788601971051,0.1571769112612485,1.407143375827825,0.15543773636201808,0.15593702155251427,True,True,68.4
0.1,3.8,1.6534698176788385,0.05,1.392645729520023,0.1917970070204128,0.19606105114477346,1.3988677648364471,0.19254537670661187,0.19339623333525705,True,True,68.4
0.12,3.8,1.6534698176788385,0.06,1.383370720048915,0.22876137679934339,0.23511807823579503,1.3888867588609022,0.2293700378479265,0.23060601135232286,True,True,68.4
