t,surge,sway,heave,roll,pitch,yaw,heave_vel
4.760999999999999943e+01,-6.181614067457131899e-18,9.846439909475983951e-18,2.745339446851123664e-03,-1.178907645188730919e-19,4.732616881851156234e-19,4.645871388262149865e-13,2.595305998955544594e-03
4.761999999999999744e+01,-6.173459512514081931e-18,9.847068765406279389e-18,2.770677390899835973e-03,-1.210922718767142440e-19,5.023892534021033138e-19,4.644656496469269141e-13,2.472284305278948328e-03
4.763000000000000256e+01,-6.165478256701769629e-18,9.847614261760598245e-18,2.794779869812088081e-03,-1.242056615549068064e-19,5.311103505387687352e-19,4.643498772498845797e-13,2.348212898205178766e-03
4.764000000000000057e+01,-6.157676034669430823e-18,9.848076581963793519e-18,2.817636652679486077e-03,-1.272300345911598757e-19,5.594053079362180770e-19,4.642398710331542746e-13,2.223145022329356835e-03
4.764999999999999858e+01,-6.150058460785159295e-18,9.848455951936635141e-18,2.839238042861891558e-03,-1.301645542163517368e-19,5.872547762179577061e-19,4.641356779223278339e-13,2.097134286735634432e-03
4.766000000000000369e+01,-6.142631025326751689e-18,9.848752639878742268e-18,2.859574881529994977e-03,-1.330084458332886132e-19,6.146397415061246455e-19,4.640373423532508998e-13,1.970234644534237141e-03
4.767000000000000171e+01,-6.135399090756096183e-18,9.848966956029244112e-18,2.878638551003104024e-03,-1.357609969533059906e-19,6.415415383931571735e-19,4.639449062556984233e-13,1.842500372366473547e-03
4.767999999999999972e+01,-6.128367888079602466e-18,9.849099252405386565e-18,2.896420977881832611e-03,-1.384215570910916563e-19,6.679418626600808342e-19,4.638584090379963950e-13,1.713986049881005167e-03
4.768999999999999773e+01,-6.121542513297107393e-18,9.849149922519312647e-18,2.912914635975429392e-03,-1.409895376181352620e-19,6.938227837327628208e-19,4.637778875725946521e-13,1.584746539184519456e-03
4.770000000000000284e+01,-6.114927923941636775e-18,9.849119401073247886e-18,2.928112549023498181e-03,-1.434644115752349996e-19,7.191667568676739262e-19,4.637033761825902563e-13,1.454836964269809766e-03
4.771000000000000085e+01,-6.108528935712340574e-18,9.849008163633355634e-18,2.942008293211899935e-03,-1.458457134445145120e-19,7.439566350588866768e-19,4.636349066292028566e-13,1.324312690424129125e-03
4.771999999999999886e+01,-6.102350219202864865e-18,9.848816726282513469e-18,2.954595999482655024e-03,-1.481330388814266363e-19,7.681756806582347034e-19,4.635725081002046620e-13,1.193229303620560195e-03
4.773000000000000398e+01,-6.096396296727360735e-18,9.848545645252284936e-18,2.965870355637685758e-03,-1.503260444072422637e-19,7.918075767007574534e-19,4.635162071993035095e-13,1.061642589895023681e-03
4.774000000000000199e+01,-6.090671539246262523e-18,9.848195516534356239e-18,2.975826608236270803e-03,-1.524244470625435000e-19,8.148364379277611905e-19,4.634660279364827641e-13,9.296085147114405232e-04
4.775000000000000000e+01,-6.085180163393922329e-18,9.847766975471744521e-18,2.984460564286103498e-03,-1.544280240222604586e-19,8.372468215000387923e-19,4.634219917192975448e-13,7.971832023174608810e-04
4.775999999999999801e+01,-6.079926228610086814e-18,9.847260696330065825e-18,2.991768592727872111e-03,-1.563366121728109282e-19,8.590237373940058863e-19,4.633841173451273783e-13,6.644229150930785859e-04
4.777000000000000313e+01,-6.074913634377186904e-18,9.846677391849158576e-18,2.997747625713303044e-03,-1.581501076519218256e-19,8.801526584737320581e-19,4.633524209943878055e-13,5.313840328943713427e-04
4.778000000000000114e+01,-6.070146117565290822e-18,9.846017812775387667e-18,3.002395159676624938e-03,-1.598684653517291351e-19,9.006195302320728351e-19,4.633269162246991207e-13,3.981230323945263074e-04
4.778999999999999915e+01,-6.065627249886538549e-18,9.845282747374954265e-18,3.005709256199444110e-03,-1.614916983857730882e-19,9.204107801943397446e-19,4.633076139660150743e-13,2.646964664242491870e-04
4.780000000000000426e+01,-6.061360435460784082e-18,9.844473020928525624e-18,3.007688542669025716e-03,-1.630198775205229879e-19,9.395133269781814766e-19,4.632945225167098193e-13,1.311609433135969241e-04
4.781000000000000227e+01,-6.057348908494111846e-18,9.843589495207537761e-18,3.008332212730017042e-03,-1.644531305720842266e-19,9.579145890035898275e-19,4.632876475406256278e-13,-2.426893762773622756e-06
4.782000000000000028e+01,-6.053595731071699397e-18,9.842633068080572349e-18,3.007640026531862004e-03,-1.657916415567037624e-19,9.756024928472509983e-19,4.632869920650680488e-13,-1.360103869927834885e-04
4.782999999999999829e+01,-6.050103790751512794e-18,9.841604681259507044e-18,3.005612317727069435e-03,-1.670356384997937844e-19,9.925654814216428527e-19,4.632925564471204109e-13,-2.695314970232724110e-04
4.784000000000000341e+01,-6.046875797676347679e-18,9.840505327825975753e-18,3.002250013484588590e-03,-1.681853822418504208e-19,1.008792522140851541e-18,4.633043382788859013e-13,-4.029295602428626852e-04
4.785000000000000142e+01,-6.043914281830211885e-18,9.839336044116402722e-18,2.997554653733084089e-03,-1.692411776001580296e-19,1.024273114698542038e-18,4.633223322963342213e-13,-5.361426845597504426e-04
4.785999999999999943e+01,-6.041221591019250576e-18,9.838097901315196611e-18,2.991528396879692547e-03,-1.702033841766587516e-19,1.038997298111039270e-18,4.633465303515940644e-13,-6.691090661152461786e-04
4.787000000000000455e+01,-6.038799889274658837e-18,9.836792004726197390e-18,2.984174018733013432e-03,-1.710724157443324036e-19,1.052955657200355747e-18,4.633769214171212308e-13,-8.017670285844145624e-04
4.788000000000000256e+01,-6.036651155386257805e-18,9.835419493145131325e-18,2.975494911090286951e-03,-1.718487394245168457e-19,1.066139328685625823e-18,4.634134915914349713e-13,-9.340550504074475718e-04
4.789000000000000057e+01,-6.034777181566611889e-18,9.833981538124461946e-18,2.965495080011506818e-03,-1.725328749566728647e-19,1.078540006879665779e-18,4.634562241063172450e-13,-1.065911800630180107e-03
4.789999999999999858e+01,-6.033179572247162313e-18,9.832479343283084372e-18,2.954179143765815144e-03,-1.731253938424900014e-19,1.090149948986672266e-18,4.635050993355415353e-13,-1.197276168274038956e-03
4.791000000000000369e+01,-6.031859743006464050e-18,9.830914143550767586e-18,2.941552330463127404e-03,-1.736269185242609547e-19,1.100961979998125353e-18,4.635600948050736670e-13,-1.328087296161661966e-03
4.792000000000000171e+01,-6.030818919631399746e-18,9.829287204428270699e-18,2.927620475364278892e-03,-1.740381214826165047e-19,1.110969497183739570e-18,4.636211852047742102e-13,-1.458284611211335029e-03
4.792999999999999972e+01,-6.030058137311487730e-18,9.827599821205210469e-18,2.912390017877682351e-03,-1.743597243386851394e-19,1.120166474174996414e-18,4.636883424015674344e-13,-1.587807856968707692e-03
4.793999999999999773e+01,-6.029578239966738621e-18,9.825853318178811681e-18,2.895867998240187445e-03,-1.745924969003947181e-19,1.128547464638815849e-18,4.637615354540865049e-13,-1.716597124140797296e-03
4.795000000000000284e+01,-6.029379879709084433e-18,9.824049047843249325e-18,2.878062053887728289e-03,-1.747372561984207457e-19,1.136107605539429515e-18,4.638407306287695771e-13,-1.844592882172981733e-03
4.796000000000000085e+01,-6.029463516437547324e-18,9.822188390072744619e-18,2.858980415515988919e-03,-1.747948654804238663e-19,1.142842619986660091e-18,4.639258914174066888e-13,-1.971736009618777537e-03
4.796999999999999886e+01,-6.029829417567050946e-18,9.820272751282745478e-18,2.838631902835594360e-03,-1.747662331881834866e-19,1.148748819669212833e-18,4.640169785561162443e-13,-2.097967824900684279e-03
4.798000000000000398e+01,-6.030477657890797340e-18,9.818303563581813216e-18,2.817025920023610592e-03,-1.746523119015892260e-19,1.153823106871796567e-18,4.641139500457426100e-13,-2.223230116262078608e-03
4.799000000000000199e+01,-6.031408119575978277e-18,9.816282283906303769e-18,2.794172450875481196e-03,-1.744540972630586839e-19,1.158062976075221723e-18,4.642167611736572510e-13,-2.347465171745920405e-03
4.800000000000000000e+01,-6.032620492292555259e-18,9.814210393144870749e-18,2.770082053660201816e-03,-1.741726268744547564e-19,1.161466515138874715e-18,4.643253645369496768e-13,-2.470615808556154112e-03
4.800999999999999801e+01,-6.034114273474733014e-18,9.812089395248981640e-18,2.744765855682846766e-03,-1.738089791742359785e-19,1.164032406065266484e-18,4.644397100669889092e-13,-2.592625402234707659e-03
4.802000000000000313e+01,-6.035888768714711250e-18,9.809920816333520835e-18,2.718235547557961915e-03,-1.733642722912033032e-19,1.165759925346611487e-18,4.645597450553409334e-13,-2.713437915304479312e-03
4.803000000000000114e+01,-6.037943092288178492e-18,9.807706203765815531e-18,2.690503377198122902e-03,-1.728396628794836518e-19,1.166648943893679607e-18,4.646854141810217343e-13,-2.832997925598626249e-03
4.803999999999999915e+01,-6.040276167811014904e-18,9.805447125245592799e-18,2.661582143521717091e-03,-1.722363449333737264e-19,1.166699926547415376e-18,4.648166595390653197e-13,-2.951250654082835517e-03
